Station,Soil_2,PARCUM,Total_Pre_all_CS,Total_EP_all_CS,Total_Ref_ET_all_CS,Total_Rice_CWR_all_CS,Total_IWR_all_CS,Mean_Ari_Index_all_CS,Num_DD,Number_DS,Mean_lenght_DS,Max_lenght_DS,Num_WD,Number_WS,Mean_Intensity,Mean_lenght_WS,Max_lenght_WS,Num_HD_Tmax,Num_HW_Tmax,Mean_lenght_HW_Tmax,Max_lenght_HW_Tmax,Num_HD_Tmin,Num_HW_Tmin,Mean_lenght_HW_Tmin,Max_lenght_HW_Tmin,Yield
10_Huila_Villavieja,Clay_Loam,515.51,562.7,185.934,818.981,915.797,729.863,0.631,82,7,9,11,37,4,9.2,4,6,48,4,6,13,18,1,3,3,7000.2
10_Huila_Villavieja,Clay_Loam,529.81,580.9,191.224,816.073,914.799,723.575,0.66,81,6,10,15,38,4,9.2,4,6,45,6,4,7,18,1,3,3,7154.9
10_Huila_Villavieja,Clay_Loam,540.05,520.2,166.589,817.537,917.952,751.363,0.588,88,7,10,15,31,3,9.067,3,3,49,7,4,7,22,1,3,3,6886.4
10_Huila_Villavieja,Clay_Loam,553.09,619.3,168.608,858.083,952.733,784.125,0.75,92,4,14,30,30,2,19.846,4,4,53,5,9,14,23,4,3,3,7327.2
10_Huila_Villavieja,Clay_Loam,582.66,622.4,171.274,866.71,964.408,793.134,0.767,91,3,17,30,31,2,19.846,4,4,53,4,11,14,19,3,3,3,7443.2
10_Huila_Villavieja,Clay_Loam,607.33,492.3,141.764,889.907,991.695,849.931,0.618,97,4,16,30,26,2,19.846,4,4,61,4,14,24,20,3,3,3,7383.2
10_Huila_Villavieja,Clay_Loam,506.65,476.5,167.93,820.943,915.766,747.836,0.533,86,8,8,18,34,2,14.565,4,5,42,5,5,7,34,1,5,5,6864
10_Huila_Villavieja,Clay_Loam,513.68,415.5,146.461,813.35,910.48,764.019,0.469,89,8,9,18,30,1,13.88,5,5,42,6,4,6,31,1,5,5,6777.5
10_Huila_Villavieja,Clay_Loam,535.15,394.7,139.635,828.22,926.119,786.484,0.451,92,7,11,21,28,1,13.88,5,5,47,7,5,7,33,1,5,5,7030.8
10_Huila_Villavieja,Clay_Loam,465.96,660.5,222.41,746.735,839.324,616.914,0.856,74,5,9,15,43,6,13.169,4,6,30,4,6,9,35,3,5,7,6070.3
10_Huila_Villavieja,Clay_Loam,467.16,634.5,212.057,755.395,849.528,637.471,0.839,76,6,8,15,41,5,12.713,4,6,31,4,6,9,33,3,5,7,6232.1
10_Huila_Villavieja,Clay_Loam,481.15,625.7,209.262,768.553,863.167,653.905,0.819,76,7,8,12,42,6,12.886,4,6,33,4,6,9,35,4,4,7,6523.4
10_Huila_Villavieja,Clay_Loam,591.18,226.5,97.57,961.799,1060.001,962.431,0.226,102,8,11,23,24,1,8.183,6,6,102,7,13,38,75,8,6,16,6888
10_Huila_Villavieja,Clay_Loam,619.12,285.8,114.941,958.469,1060.627,945.686,0.299,99,8,10,23,27,2,13.925,4,6,99,8,11,41,74,8,6,16,7195.5
10_Huila_Villavieja,Clay_Loam,645.01,202.7,78.585,967.546,1073.36,994.775,0.21,108,8,12,23,19,1,19.667,3,3,101,9,10,41,79,9,7,16,2772.9
10_Huila_Villavieja,Clay_Loam,477.14,721.2,203.03,772.426,861.67,658.64,0.859,77,6,8,13,42,5,14.867,3,4,34,5,4,6,21,0,0,0,6552.6
10_Huila_Villavieja,Clay_Loam,493.95,719.1,200.505,785.313,876.719,676.214,0.858,79,7,7,10,40,4,17.842,3,4,38,7,4,5,20,0,0,0,6873
10_Huila_Villavieja,Clay_Loam,511.25,780.4,222.866,775.153,870.147,647.281,0.959,74,6,7,10,45,5,15.229,4,5,30,5,4,5,18,0,0,0,6956.3
10_Huila_Villavieja,Clay_Loam,510.18,891,266.153,785.446,879.429,613.276,1.038,70,4,10,17,49,8,19.884,4,6,35,5,4,6,29,2,3,3,6832.4
10_Huila_Villavieja,Clay_Loam,518.95,777.8,245.252,782.961,878.295,633.043,0.912,73,4,12,17,46,8,19.884,4,6,31,4,4,5,31,2,3,3,6971.2
10_Huila_Villavieja,Clay_Loam,526.89,722.4,222.259,792.764,889.913,667.654,0.841,76,4,11,15,43,7,20.925,4,6,35,5,4,5,29,2,3,3,7022
11_Tolima_Ibague,Clay_Loam,601.84,485.9,169.699,878.313,960.179,790.48,0.588,97,6,12,37,34,6,16.514,4,4,4,1,3,3,0,0,0,0,8815.6
11_Tolima_Ibague,Clay_Loam,621.14,482.9,166.825,893.417,976.7,809.875,0.595,98,5,15,47,33,6,16.514,4,4,11,2,5,7,0,0,0,0,8925.3
11_Tolima_Ibague,Clay_Loam,642.35,468.2,158.036,904.666,991.368,833.332,0.589,102,5,16,49,29,5,18.492,3,4,14,2,5,7,0,0,0,0,8919.7
11_Tolima_Ibague,Clay_Loam,604.84,385.8,138.577,871.171,962.207,823.63,0.499,96,9,8,21,33,3,16.317,4,6,0,0,0,0,0,0,0,0,8434.6
11_Tolima_Ibague,Clay_Loam,613.34,277.4,121.177,877.532,970.072,848.895,0.364,97,9,8,21,32,2,11.575,5,6,0,0,0,0,0,0,0,0,8493.9
11_Tolima_Ibague,Clay_Loam,619.25,359.3,144.749,879.538,973.314,828.565,0.472,93,8,9,21,37,3,10.35,5,6,0,0,0,0,0,0,0,0,8858.3
11_Tolima_Ibague,Clay_Loam,584.35,466.2,171.749,858.667,951.227,779.478,0.514,90,7,9,15,39,3,8.717,6,12,1,0,0,0,0,0,0,0,8698.3
11_Tolima_Ibague,Clay_Loam,585.83,444.8,174.672,854.435,946.545,771.873,0.493,88,7,9,15,40,3,8.717,6,12,1,0,0,0,0,0,0,0,8638.3
11_Tolima_Ibague,Clay_Loam,590.43,416.6,156.38,862.866,954.186,797.806,0.46,94,8,10,15,34,2,11.323,6,10,1,0,0,0,0,0,0,0,8708.2
11_Tolima_Ibague,Clay_Loam,566.33,429.4,307.721,854.331,946.029,638.308,0.463,28,2,10,14,96,3,2.99,30,81,2,0,0,0,0,0,0,0,8054.7
11_Tolima_Ibague,Clay_Loam,580.11,407.6,287.929,856.193,950.408,662.479,0.449,34,3,9,14,90,4,4.301,21,71,3,0,0,0,0,0,0,0,8132.3
11_Tolima_Ibague,Clay_Loam,591.53,353.4,250.851,861.134,957.913,707.062,0.39,43,4,8,14,81,4,4.243,18,61,6,0,0,0,0,0,0,0,8181.3
11_Tolima_Ibague,Clay_Loam,610.06,588.2,195.501,908.081,1002.907,807.406,0.638,86,6,9,16,44,5,11.202,4,5,1,0,0,0,0,0,0,0,8850.2
11_Tolima_Ibague,Clay_Loam,610.95,583.3,192.829,895.844,988.405,795.576,0.636,87,6,9,16,43,5,11.202,4,5,0,0,0,0,0,0,0,0,8822.5
11_Tolima_Ibague,Clay_Loam,610.35,578.4,197.02,891.434,983.629,786.609,0.646,87,6,10,16,44,5,10.7,4,5,0,0,0,0,0,0,0,0,8958.7
11_Tolima_Ibague,Clay_Loam,589.93,438.3,184.182,856.964,945.195,761.013,0.497,91,6,9,20,39,4,13.623,4,4,0,0,0,0,0,0,0,0,8755.4
11_Tolima_Ibague,Clay_Loam,589.64,400.6,161.961,848.979,938.877,776.916,0.461,95,7,9,20,34,2,21.938,4,4,0,0,0,0,0,0,0,0,8521.4
11_Tolima_Ibague,Clay_Loam,594.5,331.3,136.692,850.578,941.263,804.571,0.391,100,7,9,20,29,1,21,3,3,1,0,0,0,0,0,0,0,8492.7
11_Tolima_Ibague,Clay_Loam,574.02,413.2,181.073,847.632,926.648,745.575,0.464,87,3,15,23,44,5,8.426,4,5,2,0,0,0,0,0,0,0,8413.8
11_Tolima_Ibague,Clay_Loam,587.5,405.2,174.085,850.626,931.518,757.433,0.459,90,4,13,23,41,4,9.439,4,5,1,0,0,0,0,0,0,0,8491.3
11_Tolima_Ibague,Clay_Loam,598,405.4,171.003,852.262,936.654,765.651,0.475,90,4,13,23,40,4,9.439,4,5,2,0,0,0,0,0,0,0,8528.1
11_Tolima_Ibague,Clay_Loam,537.43,401.4,145.986,807.636,887.578,741.592,0.484,97,8,9,20,32,2,10.095,4,5,0,0,0,0,0,0,0,0,8065.4
11_Tolima_Ibague,Clay_Loam,545.33,340,134.441,810.913,891.945,757.504,0.415,98,8,9,20,31,2,10.095,4,5,0,0,0,0,0,0,0,0,8096.7
11_Tolima_Ibague,Clay_Loam,548.19,355.2,138.801,802.419,885.755,746.954,0.442,97,8,9,20,31,2,10.095,4,5,0,0,0,0,3,0,0,0,8152.5
11_Tolima_Ibague,Clay_Loam,486.91,273.5,139.412,795.214,881.064,741.652,0.326,90,8,7,11,34,4,7.377,3,4,19,3,3,4,13,0,0,0,7063.1
11_Tolima_Ibague,Clay_Loam,497.28,271.1,140.943,788.911,874.232,733.289,0.33,89,8,7,11,35,4,7.377,3,4,15,3,3,4,15,0,0,0,7153.8
11_Tolima_Ibague,Clay_Loam,501.38,253.8,134.774,770.068,856.172,721.398,0.319,88,8,6,11,35,4,7.377,3,4,8,1,3,3,17,0,0,0,7043.2
11_Tolima_Ibague,Clay_Loam,569.79,574.2,237.725,835.631,916.636,678.911,0.658,79,4,10,18,52,7,10.618,4,5,1,0,0,0,0,0,0,0,8747.1
11_Tolima_Ibague,Clay_Loam,579.63,587.7,243.249,835.064,917.514,674.265,0.668,77,4,9,18,54,7,10.618,4,5,1,0,0,0,0,0,0,0,8611.5
11_Tolima_Ibague,Clay_Loam,588.16,578,242.417,828.178,912.475,670.058,0.674,77,4,9,18,54,8,10.974,4,5,1,0,0,0,0,0,0,0,8710.3
11_Tolima_Ibague,Clay_Loam,563.6,399.1,169.072,830.265,912.911,743.839,0.471,90,4,12,17,38,5,12.114,4,7,3,1,3,3,0,0,0,0,8331.6
11_Tolima_Ibague,Clay_Loam,577.29,367.4,148.161,838.119,923.556,775.395,0.442,94,4,14,24,33,5,13.027,3,3,9,2,4,4,0,0,0,0,8409.5
11_Tolima_Ibague,Clay_Loam,595.97,300.8,128.639,855.183,943.391,814.752,0.371,97,4,15,29,30,4,12.9,3,3,15,2,6,10,0,0,0,0,8276.1
11_Tolima_Ibague,Clay_Loam,549.74,484.1,183.389,814.212,898.856,715.467,0.553,88,9,6,9,41,5,13.63,3,4,1,0,0,0,0,0,0,0,8305.2
11_Tolima_Ibague,Clay_Loam,556.08,502,187.567,808.851,894.436,706.869,0.574,87,9,6,9,42,5,13.63,3,4,1,0,0,0,0,0,0,0,8600.8
11_Tolima_Ibague,Clay_Loam,557.53,411.8,154.825,809.899,896.771,741.946,0.463,91,10,6,9,37,3,14.019,3,4,0,0,0,0,0,0,0,0,8402.1
11_Tolima_Ibague,Clay_Loam,550.9,324.1,143.119,820.919,908.387,765.268,0.362,93,5,13,26,34,3,8.775,3,4,0,0,0,0,0,0,0,0,8186.3
11_Tolima_Ibague,Clay_Loam,562.71,345.8,141.218,827.529,915.579,774.361,0.386,95,5,13,26,32,2,9.046,4,4,0,0,0,0,0,0,0,0,8469.9
11_Tolima_Ibague,Clay_Loam,566.76,324.9,138.045,832.709,922.194,784.149,0.358,96,6,12,26,30,1,6.525,4,4,0,0,0,0,0,0,0,0,8357.9
11_Tolima_Ibague,Clay_Loam,617.68,278.7,113.982,953.573,1054.01,940.028,0.294,98,8,10,18,28,3,12.678,3,3,51,7,6,11,2,0,0,0,7775.2
11_Tolima_Ibague,Clay_Loam,622.3,307.7,127.668,918.074,1021.841,894.173,0.337,94,8,10,18,31,4,11.54,3,4,43,6,6,8,3,0,0,0,7585.7
11_Tolima_Ibague,Clay_Loam,627.93,244.9,111.428,928.396,1034.608,923.18,0.26,97,9,9,18,28,4,11.54,3,4,46,6,6,8,3,0,0,0,7677.9
11_Tolima_Ibague,Clay_Loam,471.45,625.7,212.893,775.381,869.535,656.642,0.691,76,6,6,8,42,4,12.783,4,5,8,2,4,4,14,0,0,0,6548.2
11_Tolima_Ibague,Clay_Loam,473.65,554.6,195.642,766.174,860.119,664.477,0.623,78,6,7,8,40,3,8.822,4,5,4,1,3,3,14,0,0,0,6677.1
11_Tolima_Ibague,Clay_Loam,477.12,498.2,186.355,762.07,855.835,669.48,0.564,79,7,6,8,39,3,8.822,4,5,3,0,0,0,15,0,0,0,6677.8
11_Tolima_Ibague,Clay_Loam,473.42,531,189.35,790.343,878.62,689.27,0.564,85,4,10,23,37,2,15.567,5,7,6,1,3,3,5,0,0,0,6860.5
11_Tolima_Ibague,Clay_Loam,481.68,483.9,176.874,771.414,860.072,683.198,0.54,85,4,10,23,36,2,15.567,5,7,5,1,3,3,7,0,0,0,7182.9
11_Tolima_Ibague,Clay_Loam,495.39,435.1,158.909,758.395,847.898,688.989,0.498,88,5,9,23,32,2,15.567,5,7,4,1,3,3,8,0,0,0,7187.4
11_Tolima_Ibague,Clay_Loam,512.07,300,130.496,774.901,863.646,733.15,0.36,93,6,13,26,29,4,8.019,4,4,1,0,0,0,14,0,0,0,7339.4
11_Tolima_Ibague,Clay_Loam,518.97,237.8,103.706,783.481,873.748,770.042,0.276,98,7,12,26,24,3,7.217,4,4,4,1,3,3,14,0,0,0,7440.3
11_Tolima_Ibague,Clay_Loam,535.46,241.2,106.666,794.049,884.96,778.294,0.28,97,6,13,26,25,3,7.217,4,4,11,1,11,11,14,0,0,0,7361.4
11_Tolima_Ibague,Clay_Loam,556.3,414.1,164.428,871.214,962.419,797.991,0.443,86,5,9,14,39,3,8.108,4,5,23,3,6,8,0,0,0,0,7871.7
11_Tolima_Ibague,Clay_Loam,568.83,436.9,174.049,861.387,953.355,779.306,0.476,85,4,10,16,40,3,8.108,4,5,16,2,6,8,0,0,0,0,7946.2
11_Tolima_Ibague,Clay_Loam,576.82,396.9,165.208,855.817,950.116,784.908,0.446,85,4,10,16,39,4,7.923,4,5,14,1,8,8,0,0,0,0,7980.8
11_Tolima_Ibague,Clay_Loam,649.64,349.8,137.508,989.626,1089.349,951.841,0.347,97,8,10,23,31,2,5.067,4,5,66,9,6,14,0,0,0,0,8295.3
11_Tolima_Ibague,Clay_Loam,670.57,341.6,137.697,997.734,1100.137,962.44,0.346,96,7,11,23,32,2,5.067,4,5,69,8,7,14,0,0,0,0,8142.1
11_Tolima_Ibague,Clay_Loam,690.18,336.2,134.909,1003.908,1108.867,973.958,0.348,98,7,11,23,31,2,4.5,4,5,67,7,7,14,0,0,0,0,8431.6
11_Tolima_Ibague,Clay_Loam,593.24,441.5,158.022,897.147,989.737,831.715,0.465,95,3,20,36,32,3,14.603,4,6,28,3,3,4,0,0,0,0,8284.6
11_Tolima_Ibague,Clay_Loam,605.22,378,137.96,902.212,996.142,858.182,0.406,99,3,23,36,28,3,14.603,4,6,28,3,3,3,0,0,0,0,8415.4
11_Tolima_Ibague,Clay_Loam,617.8,360.7,134.688,911.737,1007.942,873.254,0.392,99,3,23,36,28,3,14.603,4,6,32,3,5,8,0,0,0,0,8519.7
11_Tolima_Ibague,Clay_Loam,614.49,367.3,154.203,933.069,1032.326,878.123,0.373,94,6,10,16,33,3,9.767,3,3,24,2,4,4,0,0,0,0,8438.6
11_Tolima_Ibague,Clay_Loam,618.94,361.8,141.582,923.723,1023.866,882.284,0.39,96,7,10,16,31,3,7.756,3,3,21,2,4,4,0,0,0,0,8481.8
11_Tolima_Ibague,Clay_Loam,615.33,320.1,133.242,912.422,1013.245,880.003,0.351,96,7,9,16,30,3,7.756,3,3,18,1,4,4,0,0,0,0,8504.3
11_Tolima_Ibague,Clay_Loam,635.22,449.9,175.463,919.537,1010.024,834.561,0.483,98,5,14,39,34,4,10.525,4,5,11,0,0,0,0,0,0,0,8910.7
11_Tolima_Ibague,Clay_Loam,643.56,407.4,159.647,925.236,1017.045,857.398,0.446,101,5,16,39,31,4,10.315,4,5,12,0,0,0,0,0,0,0,8994.5
11_Tolima_Ibague,Clay_Loam,646.8,356.3,136.443,928.146,1020.689,884.246,0.399,105,5,17,39,26,2,9.88,4,5,15,0,0,0,0,0,0,0,8842.9
11_Tolima_Ibague,Clay_Loam,553.78,461.5,177.489,836.492,927.81,750.321,0.509,84,7,8,11,40,6,12.896,4,5,0,0,0,0,0,0,0,0,8078.6
11_Tolima_Ibague,Clay_Loam,562.41,450.8,175.785,835.955,928.671,752.886,0.493,84,7,8,11,40,6,12.896,4,5,0,0,0,0,0,0,0,0,8141.2
11_Tolima_Ibague,Clay_Loam,571.75,413.4,160.452,839.143,933.411,772.959,0.451,87,7,9,11,37,6,12.896,4,5,0,0,0,0,0,0,0,0,8176.5
11_Tolima_Ibague,Clay_Loam,553.78,509.7,167.012,837.723,929.102,762.09,0.551,88,9,6,9,36,1,16.8,7,7,0,0,0,0,0,0,0,0,8078.6
11_Tolima_Ibague,Clay_Loam,562.41,489.2,164.726,835.955,928.671,763.945,0.533,88,9,7,13,36,1,16.8,7,7,0,0,0,0,0,0,0,0,8141.2
11_Tolima_Ibague,Clay_Loam,571.75,457.7,155.021,839.143,933.411,778.39,0.507,90,9,7,13,34,1,13.333,3,3,0,0,0,0,0,0,0,0,8176.5
11_Tolima_Ibague,Clay_Loam,552.63,855.4,281.475,837.116,928.427,646.952,0.922,72,3,7,10,52,7,18.265,4,5,0,0,0,0,0,0,0,0,8067.5
11_Tolima_Ibague,Clay_Loam,561.46,823.4,272.412,835.387,928.054,655.642,0.895,73,2,8,10,51,7,18.265,4,5,0,0,0,0,0,0,0,0,8137.4
11_Tolima_Ibague,Clay_Loam,570.8,725.3,255.935,838.766,933.009,677.074,0.789,74,4,7,10,50,7,18.265,4,5,0,0,0,0,0,0,0,0,8175.5
11_Tolima_Ibague,Clay_Loam,553.78,403.3,167.95,837.723,929.102,761.152,0.439,78,5,9,17,46,5,8.435,5,11,0,0,0,0,0,0,0,0,8078.6
11_Tolima_Ibague,Clay_Loam,562.41,429.8,189.74,835.955,928.671,738.931,0.473,69,4,10,17,55,6,7.492,6,12,0,0,0,0,0,0,0,0,8141.2
11_Tolima_Ibague,Clay_Loam,571.75,405.6,192.52,839.143,933.411,740.891,0.449,64,4,10,17,60,7,6.812,7,12,0,0,0,0,0,0,0,0,8176.5
11_Tolima_Ibague,Clay_Loam,553.78,446.5,340.079,837.723,929.102,589.023,0.483,10,0,NA,NA,114,5,2.828,22,81,0,0,0,0,0,0,0,0,8078.6
11_Tolima_Ibague,Clay_Loam,562.41,425.9,328.146,835.955,928.671,600.525,0.468,10,0,NA,NA,114,6,2.808,18,71,0,0,0,0,0,0,0,0,8141.2
11_Tolima_Ibague,Clay_Loam,571.75,392.9,308.865,839.143,933.411,624.546,0.435,11,0,NA,NA,113,7,2.764,16,61,0,0,0,0,0,0,0,0,8176.5
11_Tolima_Ibague,Clay_Loam,553.78,446.5,340.079,837.723,929.102,589.023,0.483,10,0,NA,NA,114,5,2.828,22,81,0,0,0,0,0,0,0,0,8078.6
11_Tolima_Ibague,Clay_Loam,562.41,425.9,328.146,835.955,928.671,600.525,0.468,10,0,NA,NA,114,6,2.808,18,71,0,0,0,0,0,0,0,0,8141.2
11_Tolima_Ibague,Clay_Loam,571.75,392.9,308.865,839.143,933.411,624.546,0.435,11,0,NA,NA,113,7,2.764,16,61,0,0,0,0,0,0,0,0,8176.5
11_Tolima_Ibague,Sandy_Clay_Loam,607.31,485.9,169.699,878.313,960.179,790.48,0.588,97,6,12,37,34,6,16.514,4,4,4,1,3,3,0,0,0,0,9277
11_Tolima_Ibague,Sandy_Clay_Loam,626.65,482.9,166.825,893.417,976.7,809.875,0.595,98,5,15,47,33,6,16.514,4,4,11,2,5,7,0,0,0,0,9393
11_Tolima_Ibague,Sandy_Clay_Loam,648.32,468.2,158.036,904.666,991.368,833.332,0.589,102,5,16,49,29,5,18.492,3,4,14,2,5,7,0,0,0,0,9380
11_Tolima_Ibague,Sandy_Clay_Loam,610.6,385.8,138.577,871.171,962.207,823.63,0.499,96,9,8,21,33,3,16.317,4,6,0,0,0,0,0,0,0,0,8795.2
11_Tolima_Ibague,Sandy_Clay_Loam,619.66,277.4,121.177,877.532,970.072,848.895,0.364,97,9,8,21,32,2,11.575,5,6,0,0,0,0,0,0,0,0,8879
11_Tolima_Ibague,Sandy_Clay_Loam,626.2,359.3,144.749,879.538,973.314,828.565,0.472,93,8,9,21,37,3,10.35,5,6,0,0,0,0,0,0,0,0,9287
11_Tolima_Ibague,Sandy_Clay_Loam,590.74,466.2,171.749,858.667,951.227,779.478,0.514,90,7,9,15,39,3,8.717,6,12,1,0,0,0,0,0,0,0,9012
11_Tolima_Ibague,Sandy_Clay_Loam,592.96,444.8,174.672,854.435,946.545,771.873,0.493,88,7,9,15,40,3,8.717,6,12,1,0,0,0,0,0,0,0,8992.3
11_Tolima_Ibague,Sandy_Clay_Loam,599.44,416.6,156.38,862.866,954.186,797.806,0.46,94,8,10,15,34,2,11.323,6,10,1,0,0,0,0,0,0,0,9140
11_Tolima_Ibague,Sandy_Clay_Loam,572.55,429.4,307.721,854.331,946.029,638.308,0.463,28,2,10,14,96,3,2.99,30,81,2,0,0,0,0,0,0,0,8305.3
11_Tolima_Ibague,Sandy_Clay_Loam,586.05,407.6,287.929,856.193,950.408,662.479,0.449,34,3,9,14,90,4,4.301,21,71,3,0,0,0,0,0,0,0,8379.6
11_Tolima_Ibague,Sandy_Clay_Loam,598.17,353.4,250.851,861.134,957.913,707.062,0.39,43,4,8,14,81,4,4.243,18,61,6,0,0,0,0,0,0,0,8446.1
11_Tolima_Ibague,Sandy_Clay_Loam,619.04,588.2,195.501,908.081,1002.907,807.406,0.638,86,6,9,16,44,5,11.202,4,5,1,0,0,0,0,0,0,0,9308
11_Tolima_Ibague,Sandy_Clay_Loam,620.28,583.3,192.829,895.844,988.405,795.576,0.636,87,6,9,16,43,5,11.202,4,5,0,0,0,0,0,0,0,0,9269
11_Tolima_Ibague,Sandy_Clay_Loam,619.65,578.4,197.02,891.434,983.629,786.609,0.646,87,6,10,16,44,5,10.7,4,5,0,0,0,0,0,0,0,0,9423
11_Tolima_Ibague,Sandy_Clay_Loam,595.76,438.3,184.182,856.964,945.195,761.013,0.497,91,6,9,20,39,4,13.623,4,4,0,0,0,0,0,0,0,0,9131
11_Tolima_Ibague,Sandy_Clay_Loam,595.41,400.6,161.961,848.979,938.877,776.916,0.461,95,7,9,20,34,2,21.938,4,4,0,0,0,0,0,0,0,0,8863.5
11_Tolima_Ibague,Sandy_Clay_Loam,601.44,331.3,136.692,850.578,941.263,804.571,0.391,100,7,9,20,29,1,21,3,3,1,0,0,0,0,0,0,0,8850.6
11_Tolima_Ibague,Sandy_Clay_Loam,578.43,413.2,181.073,847.632,926.648,745.575,0.464,87,3,15,23,44,5,8.426,4,5,2,0,0,0,0,0,0,0,8807.1
11_Tolima_Ibague,Sandy_Clay_Loam,591.66,405.2,174.085,850.626,931.518,757.433,0.459,90,4,13,23,41,4,9.439,4,5,1,0,0,0,0,0,0,0,8926
11_Tolima_Ibague,Sandy_Clay_Loam,602.89,405.4,171.003,852.262,936.654,765.651,0.475,90,4,13,23,40,4,9.439,4,5,2,0,0,0,0,0,0,0,8913
11_Tolima_Ibague,Sandy_Clay_Loam,542.11,401.4,145.986,807.636,887.578,741.592,0.484,97,8,9,20,32,2,10.095,4,5,0,0,0,0,0,0,0,0,8329.5
11_Tolima_Ibague,Sandy_Clay_Loam,549.38,340,134.441,810.913,891.945,757.504,0.415,98,8,9,20,31,2,10.095,4,5,0,0,0,0,0,0,0,0,8351.1
11_Tolima_Ibague,Sandy_Clay_Loam,551.63,355.2,138.801,802.419,885.755,746.954,0.442,97,8,9,20,31,2,10.095,4,5,0,0,0,0,3,0,0,0,8384
11_Tolima_Ibague,Sandy_Clay_Loam,489.14,273.5,139.412,795.214,881.064,741.652,0.326,90,8,7,11,34,4,7.377,3,4,19,3,3,4,13,0,0,0,7139.7
11_Tolima_Ibague,Sandy_Clay_Loam,499.95,271.1,140.943,788.911,874.232,733.289,0.33,89,8,7,11,35,4,7.377,3,4,15,3,3,4,15,0,0,0,7247.3
11_Tolima_Ibague,Sandy_Clay_Loam,504.23,253.8,134.774,770.068,856.172,721.398,0.319,88,8,6,11,35,4,7.377,3,4,8,1,3,3,17,0,0,0,7143.2
11_Tolima_Ibague,Sandy_Clay_Loam,574.65,574.2,237.725,835.631,916.636,678.911,0.658,79,4,10,18,52,7,10.618,4,5,1,0,0,0,0,0,0,0,9134
11_Tolima_Ibague,Sandy_Clay_Loam,584.17,587.7,243.249,835.064,917.514,674.265,0.668,77,4,9,18,54,7,10.618,4,5,1,0,0,0,0,0,0,0,9006
11_Tolima_Ibague,Sandy_Clay_Loam,592.63,578,242.417,828.178,912.475,670.058,0.674,77,4,9,18,54,8,10.974,4,5,1,0,0,0,0,0,0,0,9071
11_Tolima_Ibague,Sandy_Clay_Loam,568.69,399.1,169.072,830.265,912.911,743.839,0.471,90,4,12,17,38,5,12.114,4,7,3,1,3,3,0,0,0,0,8626.6
11_Tolima_Ibague,Sandy_Clay_Loam,581.59,367.4,148.161,838.119,923.556,775.395,0.442,94,4,14,24,33,5,13.027,3,3,9,2,4,4,0,0,0,0,8670.9
11_Tolima_Ibague,Sandy_Clay_Loam,601.13,300.8,128.639,855.183,943.391,814.752,0.371,97,4,15,29,30,4,12.9,3,3,15,2,6,10,0,0,0,0,8573.6
11_Tolima_Ibague,Sandy_Clay_Loam,553.71,484.1,183.389,814.212,898.856,715.467,0.553,88,9,6,9,41,5,13.63,3,4,1,0,0,0,0,0,0,0,8553
11_Tolima_Ibague,Sandy_Clay_Loam,560.42,502,187.567,808.851,894.436,706.869,0.574,87,9,6,9,42,5,13.63,3,4,1,0,0,0,0,0,0,0,8877
11_Tolima_Ibague,Sandy_Clay_Loam,563.14,411.8,154.825,809.899,896.771,741.946,0.463,91,10,6,9,37,3,14.019,3,4,0,0,0,0,0,0,0,0,8713.5
11_Tolima_Ibague,Sandy_Clay_Loam,555.28,324.1,143.119,820.919,908.387,765.268,0.362,93,5,13,26,34,3,8.775,3,4,0,0,0,0,0,0,0,0,8411.8
11_Tolima_Ibague,Sandy_Clay_Loam,568.52,345.8,141.218,827.529,915.579,774.361,0.386,95,5,13,26,32,2,9.046,4,4,0,0,0,0,0,0,0,0,8753
11_Tolima_Ibague,Sandy_Clay_Loam,573.18,324.9,138.045,832.709,922.194,784.149,0.358,96,6,12,26,30,1,6.525,4,4,0,0,0,0,0,0,0,0,8648.3
11_Tolima_Ibague,Sandy_Clay_Loam,623.65,278.7,113.982,953.573,1054.01,940.028,0.294,98,8,10,18,28,3,12.678,3,3,51,7,6,11,2,0,0,0,7988.8
11_Tolima_Ibague,Sandy_Clay_Loam,630.63,307.7,127.668,918.074,1021.841,894.173,0.337,94,8,10,18,31,4,11.54,3,4,43,6,6,8,3,0,0,0,7840.1
11_Tolima_Ibague,Sandy_Clay_Loam,636.74,244.9,111.428,928.396,1034.608,923.18,0.26,97,9,9,18,28,4,11.54,3,4,46,6,6,8,3,0,0,0,7942
11_Tolima_Ibague,Sandy_Clay_Loam,475.44,625.7,212.893,775.381,869.535,656.642,0.691,76,6,6,8,42,4,12.783,4,5,8,2,4,4,14,0,0,0,6646.3
11_Tolima_Ibague,Sandy_Clay_Loam,477,554.6,195.642,766.174,860.119,664.477,0.623,78,6,7,8,40,3,8.822,4,5,4,1,3,3,14,0,0,0,6760.3
11_Tolima_Ibague,Sandy_Clay_Loam,480.27,498.2,186.355,762.07,855.835,669.48,0.564,79,7,6,8,39,3,8.822,4,5,3,0,0,0,15,0,0,0,6756.9
11_Tolima_Ibague,Sandy_Clay_Loam,475.23,531,189.35,790.343,878.62,689.27,0.564,85,4,10,23,37,2,15.567,5,7,6,1,3,3,5,0,0,0,6926.2
11_Tolima_Ibague,Sandy_Clay_Loam,483.74,483.9,176.874,771.414,860.072,683.198,0.54,85,4,10,23,36,2,15.567,5,7,5,1,3,3,7,0,0,0,7263.7
